ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Hervidora Tokyo albi 1.7l 1850w 220v 50hz;1;59000;;;;;;EDTJTOK17AL;;;TOKYO;7841175008421;;;16,00;25,00;20,00;2,00;;;;;;;;;;;HERVIDORA  ALBI 1,7 LTS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTJTOK17AL-N.jpg;;;;;
;Horno de conveccion micro elec Turbochef sota tc 220v 50hz;1;72244000;;;;;;GHET-SOTATC;;;TURBOCHEF;;;;61,00;86,00;94,00;123,28;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHET-SOTATC.jpg;;;;;
;Horno elec Tokyo  elite46  46lts c/rotisserie/ convector 2000w 220v/50hz;1;501000;;;;;;EDTHEELITE46RE;;;TOKYO;7841175004980;;;64,00;42,00;47,00;31,58;;;;;;;;;;;HORNO ELéCTRICO 46 LTS CON ROTISSERIE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE46RE.JPG;;;;;
;Horno elec Tokyo fiesta mod eh221l combi 35 ltrs 2h elect y 2h gas;1;1031000;;;;;;EDTHEH221L;;;TOKYO;;;;51,00;44,00;60,00;33,66;;;;;;;;;;;2 PLACAS ELéCTRICAS2 PLACAS A GASHORNO ELECTRICO 35 LITROS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEH221L-N.JPG;;;;;
;Horno electrico Moulinex optimo ox495 60l negro 2200w;1;1002000;;;;;;EDXHOX495;;;MOULINEX;3016661148705;;;48,90;49,70;69,00;41,92;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXHOX495-N.jpg;;;;;
;Horno electrico de empotrar Tokyo zara black frente vidrio negro 60l 8funciones;1;1871000;;;;;;EDTHEZARAB;;;TOKYO;7841175010189;;;61,00;64,30;63,50;62,27;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEZARAB-N.jpg;;;;;
;Horno electrico Tokyo delicia40 negro 40lts c/timer 90min con;1;555000;;;;;;EDTHEDELI40;;;TOKYO;7841175010165;;;61,50;32,00;39,50;19,43;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEDELI40-N.jpg;;;;;
;Horno electrico Tokyo elite56 c/rotisserie y convector 56lts 2200w 220v/50hz;1;659000;;;;;;EDTHEELITE56RE;;;TOKYO;7841175004997;;;54,00;44,00;65,00;38,61;;;;;;;;;;;HORNO ELéCTRICO 56 LTS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE56RE.JPG;;;;;
;Horno electrico Tokyo elisa 60lts inox digital c/ rotisserie;1;2020000;;;;;;EDTHELI;;;TOKYO;7841175006144;;;65,50;65,00;62,00;65,99;;;;;;;;;;;NO FACTURAR HORNO ELéCTRICO  ELISA 58 L;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHELI.JPG;;;;;
;Horno electrico Tokyo express9 9lts negro 220v 50hz;1;155000;;;;;;EDTHEXPRESS9;;;TOKYO;7841175008322;;;28,70;24,10;40,80;7,06;;;;;;;;;;;HORNO ELéCTRICO EXPRESS COLOR NEGRO;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXPRESS9.jpg;;;;;
;Horno electrico Tokyo industrial mod yxd20 2bandejas de 40x60 cms 380v/50hz;1;3726000;;;;;;GHT-YXD20;;;TOKYO INDUSTRIAL;7841175010233;;;94,00;67,00;131,00;206,26;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHT-YXD20.jpg;;;;;
;Horno electrico Tokyo mod elite36 36lts c/rotisserie 1500w 220v/50hz;1;492000;;;;;;EDTHEELITE36RE;;;TOKYO;7841175004973;;;41,50;42,00;57,90;25,23;;;;;;;;;;;HORNO ELéCTRICO 36 LTS CON ROTISSERIE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE36RE.JPG;;;;;
;Horno electrico Tokyo mod listo 45lts negro 220v 50hz;1;454000;;;;;;EDTHELISTO;;;TOKYO;7841175006243;;;44,00;42,00;62,00;28,64;;;;;;;;;;;HORNO ELéCTRICO LISTO COLOR NEGRO;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHELISTO.JPG;;;;;
;Horno electrico Tokyo mod isa 60lts inox;1;1649000;;;;;;EDTHEISA;;;TOKYO;7841175004393;;;63,50;64,00;61,50;62,48;;;;;;;;;;;HORNO ELéCTRICO ISA 58 LTS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEISA.JPG;;;;;
;Horno electrico Tokyo pop time 45 ltrs c/ autolimpiante c/timer 300°c/1700w;1;678000;;;;;;EDTHPOPT-NA;;;TOKYO;7898232183843;;;55,00;41,00;51,00;28,75;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHPOPT-NA.jpg;;;;;
;Horno electrico Tokyo pop 45 ltrs s/timer 300 c/ 1700w;1;552000;;;;;;EDTHPOP-NA;;;TOKYO;7898232183829;;;55,00;41,00;51,00;28,75;;;;;;;;;;;CAPACIDAD DE 45 LITROS, 1700W, TEMPERATURA HASTA 300º,DORADOR Y TERMOSTATO,LIMPIA FáCIL,LUZ PILOTO,1 REJILLA,+ 1 BANDEJA.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHPOP-NA.jpg;;;;;
;Horno electrico Whirlpool akp738ix 60l inox multifuncion c/ perillas;1;3044000;;;;;;COWHAKP738IX;;;WHIRLPOOL;7797750008839;;;64,00;69,00;65,00;71,76;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWHAKP738IX.jpg;;;;;
;Horno electrico Tokyo primicia 35lts 2 placas 1600w 220v-50hz;1;394000;;;;;;EDTHEPRIM;;;TOKYO;7841175009817;;;43,50;40,50;60,50;26,65;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEPRIM-N.jpg;;;;;
;Horno electrico Whirlpool akzm756ixl 67l inox multifuncion;1;4645000;;;;;;COWHAKZM756IX;;;WHIRLPOOL;8003437818592;;;62,00;67,00;64,00;66,46;;;;;;;;;;;CáP. 67 LTRS.FUNCIONES ESPECIALES, DESCONGELAR, PIZZA/PAN, MANTENER CALIENTE, FERMENTAR MASAS.GRILL / TURBO GRILL.PRECALENTAMIENTO RáPIDO.INICIO DIFERIDO.BLOQUEO DEL PANEL.COCCIóN CON CONVECTOR.LUZ.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWHAKZM756IX.jpg;;;;;
;Horno electrico Whirlpool akzm656ix 67l inox 6to sentido panel touch;1;5708000;;;;;;COWHAKZM656IX;;;WHIRLPOOL;8003437824197;;;59,50;69,00;65,00;66,71;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWHAKZM656IX.jpg;;;;;
;Horno pizzero a gas Metvisa flgg90 / flg901 920mm;1;3408000;;;;;;GHRGM-FLGG90;;;METVISA;7899511906788;;;116,00;63,00;119,00;217,41;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHRGM-FLGG90.jpg;;;;;
;Horno inox Skymsen 450º digital con piedra refractaria aislado term;1;6804000;;;;;;GHPRS-FLP400D;;;SKYMSEN;7895707672055;;;78,50;37,50;78,00;57,40;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHPRS-FLP400D.jpg;;;;;
;Horno industrial Progas 90*90cm a gas mod prp-900b;1;3159000;;;;;;GHP-PRP900B;;;PROGAS;7898466520407;;;117,00;70,00;110,00;225,23;;;;;;;;;;;HORNO PIZZERO A GAS. ESTRUCTURA EXTERNA EN CHAPA DE ACERO CON PINTURA ANTICORROSIVA. LADRILLOS REFRACTARIOS. CABALLETE DESMONTABLE. PUERTA BASCULANTE EN VIDRIO TEMPLADO. TERMOMETRO CONTROLADOR DE TEMPERATURA. KIT PARA BAJA PRESIòN, 1 PARRILLA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHP-PRP900B.jpg;;;;;
;Horno inox Skymsen 400º con piedra refractaria aislado termico anal;1;5415000;;;;;;GHPRS-FLP400A;;;SKYMSEN;7895707672048;;;75,50;37,50;78,00;55,21;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHPRS-FLP400A.jpg;;;;;
;Horno Progas multiuso 7band 70kgs a gas prp-242n;1;8000000;;;;;;GHP-PRP242N;;;PROGAS;7898466530536;;;94,00;176,00;75,00;310,20;;;;;;;;;;;HORNO MULTIUSO GIRATORIO. FUNCION, IDEAL PARA ASAR VARIOS TIPOS DE ALIMENTOS AL MISMO TIEMPO. CAPACIDAD, 70 KLS. 7 PARRILLAS DE 48 CMS DE DIAMETRO. ESTRUCTURA EXTERNA EN ACERO INOXIDABLE. ESTRUCTURA INTERNA AUTO-LIMPIANTE. GAVETA COLECTORA DE GRASA. RUEDAS PARA LOCOMOCIòN. VISORES LATERALES Y FRONTAL EN VIDRIO TEMPLADO. PUERTA TRASERA CON QUEMADORES INFRARROJOS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHP-PRP242N.jpg;;;;;
;Horno Progas turbo elect 10band prp-2010en 380v50hz;1;16445000;;;;;;GHOPG-PRP2010EN;;;PROGAS;7898466528403;;;137,00;200,00;120,00;822,00;;;;;;;;;;;HORNO TURBO ELECTRICO CONVECTOR. CAPACIDAD, 10 BANDEJAS DE 58X70 CMS. CAPACIDAD DE PRODUCCION, 60 KILOS/HORA. ESTRUCTURA EN CHAPA DE ACERO INOX CON PINTURA ANTICORROSIVA. FRENTE EN ACERO INOXIDABLE. PUERTA VISOR EN VIDRIO TEMPLADO. AISLAMIENTO TERMICO EN LANA BASALTICA. LLAVE ENCENDIDO/APAGADO. CONTROLADOR DIGITAL CON PROGRAMACION DE TIEMPO, TEMPERATURA, VAPOR.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHOPG-PRP2010EN.jpg;;;;;
;Horno Tokyo exacto con convector 42l 2 placas electricas 3100 w;1;486000;;;;;;EDTHEXCON42;;;TOKYO;7841175012930;;;43,10;45,00;61,50;29,82;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXCON42-N.jpg;;;;;
;Horno Tokyo full 45l con panel digital 1600w con timer;1;716000;;;;;;EDTHEFULL45;;;TOKYO;7841175009787;;;60,80;45,50;42,00;29,05;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEFULL45-N.jpg;;;;;
;Horno Tokyo xg 100l 2800w convector interior antiadherente;1;1023000;;;;;;EDTHEXG100A;;;TOKYO;7841175009794;;;77,80;53,60;53,30;55,57;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXG100A-N.jpg;;;;;
;Horno Tokyo full 30l con panel digital 1600w con timer;1;451000;;;;;;EDTHEFULL30;;;TOKYO;7841175009770;;;54,80;42,50;36,80;21,43;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEFULL30-N.jpg;;;;;
;Horno turbo electrico Metvisa fte.300 50hz-220v;1;14172000;;;;;;GHEM-FTE300TF;;;METVISA;7899511915575;;;131,00;202,00;114,00;754,17;;;;;;;;;;;HORNO TURBO METVISAMODELO. FTE.300ELECTRICO10 BANDEJASDIMENSION BANDEJA, 580X700 MMCAPACIDAD, 300 PANESTIEMPO DE CALENTAMIENTO, 15 MIN.ESTRUCTURA EN ACERO INOXINCLUYE BASE P/ HORNO CON RUEDAS PARA MEJOR MOVILIDAD DEL EQUIPO.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHEM-FTE300TF.jpg;;;;;
;Horno Tokyo industrial assist 28l inoxidable 1600w resitencia adic halogena;1;636000;;;;;;GHCT-ASSIST;;;TOKYO INDUSTRIAL;7841175009800;;;57,50;43,50;39,00;24,39;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHCT-ASSIST-N.jpg;;;;;
;Horno Tokyo xg 60l 2 placas electricas 2200w convector;1;674000;;;;;;EDTHEXG602P;;;TOKYO;7841175009756;;;67,50;48,50;48,50;39,69;;;;;;;;;;;HORNO 60 LTS CON PLACAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXG602P.jpg;;;;;
;Horno turbo electrico Venancio 10band 380v/750 mod ftde10/fcdet10;1;14795000;;;;;;GHVFCDET10-NV;;;VENANCIO;GHVFCDET10-NV;;;115,00;201,00;120,00;693,45;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHVFCDET10-NV.jpg;;;;;
;Horno Venancio mod firi90/fir90 roma pintado;1;2440000;;;;;;GHV-FIR90;;;VENANCIO;;;;79,00;67,00;113,00;149,53;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHV-FIR90.jpg;;;;;
;Kit 6piezas Kitchenaid mod kpexta estrusoras gourmet press;1;1656000;;;;;;GK-KPEXTA;;;KITCHENAID;883049140162;;;34,00;23,00;47,00;9,19;;;;;;;;;;;PRENSA PARA PASTA CON SEIS DISCOS INTERCAMBIABLES, PARA CREAR FRESCAS HEBRAS DE ESPAGUETI O BUCATINI, ASí COMO PASTAS CORTAS COMO RIGATONI, FUSILLI, MACARRONES GRANDES O PEQUEñOS.COMPATIBLE CON BATIDORAS KITCHENAID;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GK-KPEXTA.jpg;;;;;
;Horno Venancio mod firi110/fir110 roma pintado;1;3336000;;;;;;GHV-FIR110;;;VENANCIO;;;;112,00;71,00;140,00;278,32;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHV-FIR110.jpg;;;;;
;Kit cortador de pelo Remington mod tlg100 12pzas;1;114000;;;;;;EDRKCTLG100;;;REMINGTON;074590523942;;;14,30;8,50;23,50;1,30;;;;;;;;;;;2 PEINES GUíA, DE PELO CORTO Y LARGO PLAZO. 2 BATERíAS. PINZAS. TIJERAS. CORTA UñAS. CEPILLO DE DIENTES. ESTUCHE PARA CEPILLO DE DIENTE. LIMA DE UñAS. ACEITE LUBRICANTE.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRKCTLG100.jpg;;;;;
;Kit de apilamiento torre de lavado Tokyo lavfc80-sec80c;1;570000;;;;;;KITLAVSEC;;;TOKYO;7841175011612;;;67,50;69,50;11,30;13,25;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/KITLAV-SEC.jpg;;;;;
;Kit cortapelo Remington mod hc1095;1;115000;;;;;;EDRCHC1095;;;REMINGTON;074590540079;;;8,00;24,00;14,00;0,67;;;;;;;;;;;CORTE 100% LINEAL. POTENTE MOTOR. CUCHILLAS DE ACERO INOX. CUCHILLAS AUTOAFILABLES. 6 PEINES DE CORTE. AJUSTABLE. AGARRE ANTIDESLIZANTE. USO CON CABLE. CAJA DE ALMACENAMIENTO.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRCHC1095.jpg;;;;;
;Kit de instalacion p/aire vrf mod afg-008;1;309000;;;;;;AARV4-KIT00B;;;TOKYO;7841175011131;;;1,00;1,00;1,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT00B.jpg;;;;;
;Kit de instalacion p/aire vrf mod afg-12b;1;515000;;;;;;AARV4-KIT12B;;;TOKYO;7841175011124;;;1,00;1,00;1,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT12B.jpg;;;;;
;Kit de instalacion p/aire vrf mod afg-24b;1;790000;;;;;;AARV4-KIT24B;;;TOKYO;7841175011117;;;1,00;1,00;1,00;0,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT24B.jpg;;;;;
;Kit de limpieza Robot coupe kit de nettoyage;1;620000;;;;;;GKRC-N39881;;;ROBOT COUPE;;;;23,00;13,00;23,00;96,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GKRC-N39881.jpg;;;;;
;Lavarropas Arno lavete 7kgs carga superior;1;688000;;;;;;EDALAV7K;;;ARNO;7797003956382;;;51,10;91,60;53,70;62,84;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALAV7K.jpg;;;;;
;Lavarropas automatica Maytag mod mat20mnagw 7.7kgs 220-240v/50hz;1;12094000;;;;;;EDMYLA20MNAGW;;;MAYTAG;883049400426;;;73,10;113,40;78,20;162,06;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMYLA20MNAGW-N.jpg;;;;;
;Lavarropas automatica Tokyo cecilia clean mas 6kg 1000rpm;1;1523000;;;;;;EDTLMCECILIACMAS6;;;TOKYO;7841175013388;;;65,00;88,50;55,50;79,82;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLMCECILIACMAS6-N.jpg;;;;;
;Lavarropas Arno lavete eco ml80 11kg 400w;1;798000;;;;;;EDALML80;;;ARNO;7895500726054;;;55,40;52,00;95,50;136,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALML80.jpg;;;;;
;Lavarropas automatica Tokyo cecilia mas 8kg 1200rpm;1;2064000;;;;;;EDTLSKCECILIAMAS8;;;TOKYO;7841175012428;;;65,70;88,50;56,50;82,13;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLSKCECILIAMAS8-N.jpg;;;;;
;Lavarropas Maytag mod ews-60m2 cap (lb/kg) 60/25 483 rpm 50hz;1;68871000;;;;;;EDMYLA-EWS60M2;;;MAYTAG;NOT EAN CODE;;;90,00;150,00;100,00;394,63;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMYLA-EWS60M2.jpg;;;;;
;Lavarropas semiautomatica Tokyo viva 7kg;1;555000;;;;;;EDTLAVIVA7;;;TOKYO;7896518513179;;;49,00;91,10;54,10;60,37;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLAVIVA7.png;;;;;
;Lavarropas semiautomatica Tokyo lavamax 13kg con sistema de drenaje;1;746000;;;;;;EDTLAVAMAX13;;;TOKYO;7896518504580;;;97,40;55,80;60,80;82,61;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLAVAMAX13.jpg;;;;;
;Lavarropas mas secarropas Maytag mod mle22pnagw 9kgs 1000rpm;1;28856000;;;;;;EDMYLAS22PNAGW;;;MAYTAG;883049433578;;;85,90;73,66;193,04;305,36;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMYLAS22PNAGW-N.jpg;;;;;
;Lavarropas Tokyo automatica carga superior mod tok6hiline 6kgs 220v/50hz;1;1246000;;;;;;EDTLMTOK6HILINE;;;TOKYO;7841175012008;;;57,20;99,00;56,20;79,56;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLMTOK6HILINE-N.jpg;;;;;
;Lavarropas Tokyo semiautomatico mod prima 5kg;1;506000;;;;;;EDTLAPRIMA;;;TOKYO;7841175007813;;;48,00;81,70;43,50;42,65;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLAPRIMA.jpg;;;;;
;Lavarropas Whirlpool freshcare wlf600b 6kg carga frontal 1000rpm;1;2351000;;;;;;EDWLW600B;;;WHIRLPOOL;8003437729454;;;59,50;84,50;57,50;72,27;;;;;;;;;;;, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLW600B-N.jpg;;;;;
;Lavarropas Tokyo doble tanque tok7550 lava 7,5k centrifuga 5k con drenaje;1;961000;;;;;;EDTLTOK7550;;;TOKYO;7841175012961;;;46,00;91,00;75,00;78,49;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLTOK7550.jpg;;;;;
;Lavarropas Whirlpool 3lwtw4815fw usa 15kg carga sup 660rpm;1;4636000;;;;;;EDWL4815FW;;;WHIRLPOOL;883049390284;;;72,00;111,00;69,00;137,86;;;;;;;;;;;, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWL4815FW.jpg;;;;;
;Lavarropas Tokyo automatica carga superior mod tok12hiline silver 12kl 220v/50hz;1;1974000;;;;;;EDTLSKTOK12HILINE;;;TOKYO;7841175012954;;;61,00;96,60;59,00;86,92;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLSKTOK12HILINE.jpg;;;;;
;Lavarropas Tokyo automatica carga superior clean hiline 8kgs 220v/50hz;1;1676000;;;;;;EDTLMTOK8CHILINE;;;TOKYO;7841175013418;;;61,80;99,00;62,80;96,06;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLMTOK8CHILINE-N.jpg;;;;;
;Lavarropas Tokyo facilita  55r 5kg 270w panel control lateral inf. semi autom;1;587000;;;;;;EDTLA55R;;;TOKYO;7795473001328;;;55,00;80,00;55,00;60,50;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLA55R.JPG;;;;;
;Lavarropas Tokyo semiautomatico mod cala 10kg con bomba de desagote;1;708000;;;;;;EDTLACALA;;;TOKYO;7841175007820;;;56,00;93,50;55,50;72,65;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLACALA.jpg;;;;;
;Lavarropas Whirlpool wwq12ab 12kg carga sup blanco 750rpm c/ agua caliente;1;3300000;;;;;;EDWWQ12AB;;;WHIRLPOOL;7891129248748;;;72,00;110,00;65,00;128,70;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWWQ12AB.jpg;;;;;
;Lavarropas Whirlpool wwi16ab9la 16kg carga sup blanco 750rpm;1;3585000;;;;;;EDWLWI16AB;;;WHIRLPOOL;7891129248212;;;72,00;110,00;68,00;134,64;;;;;;;;;;;, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLWI16AB.jpg;;;;;
;Lavasecarropas Whirlpool wcf10bf 10.5 / 7kg inverter 1600rpm;1;4359000;;;;;;EDWLSWCF10BF;;;WHIRLPOOL;8003437237546;;;64,50;89,00;67,50;96,87;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLSWCF10BF.jpg;;;;;
;Lavarropas Whirlpool freshcare wlf902b 9kg inverter carga frontal 1200rpm;1;3425000;;;;;;EDWLW902B;;;WHIRLPOOL;8003437729447;;;59,50;84,50;63,00;79,19;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLW902B-N.jpg;;;;;
;Lavarropas Whirlpool freshcare wlf752b 7.5kg inverter carga frontal 1200rpm;1;3154000;;;;;;EDWLW752B;;;WHIRLPOOL;8003437232275;;;59,50;85,50;63,00;80,12;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLW752B-N.jpg;;;;;
;Lavarropas Whirlpool wwi12aw 12kg carga sup blanco 850rpm;1;2594000;;;;;;EDWLWI12;;;WHIRLPOOL;7891129237414;;;63,00;104,00;65,00;106,47;;;;;;;;;;;CáPACIDAD 12KG, 6 CICLOS DE LAVADO, 850RPM, FAST CYCLE, ROMPA LIMPIA EN 26 MINUTOS, PANEL DIGITAL, SMART CYCLE, CALCULA AUTOMATICAMENTE EL NIVEL DEL AGUA, 2 TEMPERATURAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLWI12.JPG;;;;;
;Lavarropas Whirlpool wwi08bw 8.5kg carga sup blanco 720rpm;1;1650000;;;;;;EDWLWI08BW;;;WHIRLPOOL;7891129241237;;;58,00;104,00;59,20;89,27;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLWI08BW.jpg;;;;;
;Lavarropas Whirlpool wwi10aw 10.1kg carga sup blanco 850rpm;1;2400000;;;;;;EDWLWI10;;;WHIRLPOOL;7891129237391;;;63,00;102,50;65,00;104,93;;;;;;;;;;;CáPACIDAD 10.1KG, 6 CICLOS DE LAVADO, 850RPM, FAST CYCLE, ROMPA LIMPIA EN 26 MINUTOS, PANEL DIGITAL, SMART CYCLE, CALCULA AUTOMATICAMENTE EL NIVEL DEL AGUA, 2 TEMPERATURAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLWI10.JPG;;;;;
;Lavavajillas Tokyo blanco modelo radiance 9set 6prog;1;2111000;;;;;;EDTLPRB;;;TOKYO;7841175010813;;;48,80;87,50;63,50;67,79;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLPRB.jpg;;;;;
;Licuadora Arno lq10 powermix negra 2veloc 550w 220v;1;197000;;;;;;EDALLQ10;;;ARNO;7895500742252;;;17,50;29,30;25,60;14,30;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALLQ10.jpg;;;;;
;Licuadora Arno lq12 power mix 220v blanca 550w;1;197000;;;;;;EDALLQ12;;;ARNO;7895500742290;;;17,50;29,30;25,60;143,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALLQ12.jpg;;;;;
;Licuadora Arno ln55 power max 1000w  220v negro;1;480000;;;;;;EDALLN551W;;;ARNO;7895500725682;;;20,80;32,60;28,00;4,75;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALLN551W.jpg;;;;;
;Lavavajillas Whirlpool mod wdw14zb25f blanco 14set 6prog;1;3635000;;;;;;EDWLVWDW14ZB;;;WHIRLPOOL;7797750009669;;;66,00;63,80;87,50;92,11;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDWLVWDW14ZB.jpg;;;;;
