ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Horno elec Tokyo fiesta mod eh221l combi 35 ltrs 2h elect y 2h gas;1;1031000;;;;;;EDTHEH221L;;;TOKYO;;;;51,00;44,00;60,00;33,66;;;3;;;;;;;;2 PLACAS ELéCTRICAS2 PLACAS A GASHORNO ELECTRICO 35 LITROS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEH221L-N.JPG;;;Marca:TOKYO&Producto:LINEA BLANCA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno de conveccion micro elec Turbochef sota tc 220v 50hz;1;72244000;;;;;;GHET-SOTATC;;;TURBOCHEF;;;;61,00;86,00;94,00;123,28;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHET-SOTATC.jpg;;;Marca:TURBOCHEF&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno elec Tokyo-elite46-46lts c/rotisserie/ convector 2000w 220v/50hz;1;521000;;;;;;EDTHEELITE46RE;;;TOKYO;7841175004980;;;64,00;42,00;47,00;31,58;;;3;;;;;;;;HORNO ELéCTRICO 46 LTS CON ROTISSERIE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE46RE.JPG;;;Marca:TOKYO&Producto:LINEA BLANCA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Ariston fi5851cixa 71l inox digital;1;5873000;;;;;;COARFI5851CIXA;;;ARISTON;8007842968736;;;65,00;69,00;63,00;70,64;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COARFI5851CIXA-N.jpg;;;Marca:ARISTON&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Ariston fa3530hixa 66l inox multifuncion;1;3240000;;;;;;COARFA3530HIXA;;;ARISTON;8050147001592;;;65,00;67,00;64,00;69,68;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COARFA3530HIXA-N.jpg;;;Marca:ARISTON&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico de empotrar Tokyo zara black frente vidrio negro 60l 8funciones;1;1945000;;;;;;EDTHEZARAB;;;TOKYO;7841175010189;;;61,00;64,30;63,50;62,27;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEZARAB-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Ariston fa3540hixa 66l inox digital;1;5195000;;;;;;COARFA3540HIXA;;;ARISTON;8050147001585;;;65,00;67,00;64,00;69,68;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COARFA3540HIXA-N.jpg;;;Marca:ARISTON&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Moulinex optimo ox495 60l negro 2200w;1;1042000;;;;;;EDXHOX495;;;MOULINEX;3016661148705;;;48,90;49,70;69,00;41,92;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXHOX495-N.jpg;;;Marca:MOULINEX&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo cuore 66lts 2200w con convector 220/50hz;1;753000;;;;;;EDTHECUORE;;;TOKYO;7841175011377;;;52,00;47,40;70,80;43,63;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHECUORE-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo elisa 60lts inox digital c/ rotisserie;1;2101000;;;;;;EDTHELI;;;TOKYO;7841175006144;;;65,50;65,00;62,00;65,99;;;3;;;;;;;;NO FACTURAR HORNO ELéCTRICO  ELISA 58 L;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHELI.JPG;;;Marca:TOKYO&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo delicia40 negro 40lts c/timer 90min con;1;578000;;;;;;EDTHEDELI40;;;TOKYO;7841175010165;;;61,50;32,00;39,50;19,43;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEDELI40-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo elite56 c/rotisserie y convector 56lts 2200w 220v/50hz;1;685000;;;;;;EDTHEELITE56RE;;;TOKYO;7841175004997;;;54,00;44,00;65,00;38,61;;;3;;;;;;;;HORNO ELéCTRICO 56 LTS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE56RE.JPG;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo mod elite36 36lts c/rotisserie 1500w 220v/50hz;1;512000;;;;;;EDTHEELITE36RE;;;TOKYO;7841175004973;;;41,50;42,00;57,90;25,23;;;3;;;;;;;;HORNO ELéCTRICO 36 LTS CON ROTISSERIE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEELITE36RE.JPG;;;Marca:TOKYO&Producto:LINEA BLANCA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo mod isa 60lts inox;1;1715000;;;;;;EDTHEISA;;;TOKYO;7841175004393;;;63,50;64,00;61,50;62,48;;;3;;;;;;;;HORNO ELéCTRICO ISA 58 LTS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEISA.JPG;;;Marca:TOKYO&Producto:LINEA BLANCA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo primicia 35lts 2 placas 1600w 220v-50hz;1;410000;;;;;;EDTHEPRIM;;;TOKYO;7841175009817;;;43,50;40,50;60,50;26,65;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEPRIM-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo tata 60lts 2200w con convector 220/50hz;1;706000;;;;;;EDTHETATA;;;TOKYO;7841175012053;;;46,20;51,20;68,00;40,21;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHETATA-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Whirlpool akp738ix 60l inox multifuncion c/ perillas;1;3166000;;;;;;COWHAKP738IX;;;WHIRLPOOL;7797750008839;;;64,00;69,00;65,00;71,76;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWHAKP738IX.jpg;;;Marca:WHIRLPOOL&Producto:HORNOS DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Tokyo express9 9lts negro 220v 50hz;1;161000;;;;;;EDTHEXPRESS9;;;TOKYO;7841175008322;;;28,70;24,10;40,80;7,06;;;3;;;;;;;;HORNO ELéCTRICO EXPRESS COLOR NEGRO;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXPRESS9.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Whirlpool akzm656ix 67l inox 6to sentido panel touch;1;5937000;;;;;;COWHAKZM656IX;;;WHIRLPOOL;8003437824197;;;59,50;69,00;65,00;66,71;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWHAKZM656IX.jpg;;;Marca:WHIRLPOOL&Producto:LINEA BLANCA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno electrico Whirlpool akzm756ixl 67l inox multifuncion;1;4831000;;;;;;COWHAKZM756IX;;;WHIRLPOOL;8003437818592;;;62,00;67,00;64,00;66,46;;;3;;;;;;;;CáP. 67 LTRS.FUNCIONES ESPECIALES, DESCONGELAR, PIZZA/PAN, MANTENER CALIENTE, FERMENTAR MASAS.GRILL / TURBO GRILL.PRECALENTAMIENTO RáPIDO.INICIO DIFERIDO.BLOQUEO DEL PANEL.COCCIóN CON CONVECTOR.LUZ.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWHAKZM756IX.jpg;;;Marca:WHIRLPOOL&Producto:LINEA BLANCA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno inox Skymsen 400º con piedra refractaria aislado termico anal;1;5415000;;;;;;GHPRS-FLP400A;;;SKYMSEN;7895707672048;;;75,50;37,50;78,00;55,21;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHPRS-FLP400A.jpg;;;Marca:SKYMSEN&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno inox Skymsen 450º digital con piedra refractaria aislado term;1;6804000;;;;;;GHPRS-FLP400D;;;SKYMSEN;7895707672055;;;78,50;37,50;78,00;57,40;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHPRS-FLP400D.jpg;;;Marca:SKYMSEN&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno pizzero a gas Metvisa flgg90 / flg901 920mm;1;3408000;;;;;;GHRGM-FLGG90;;;METVISA;7899511906788;;;116,00;63,00;119,00;217,41;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHRGM-FLGG90.jpg;;;Marca:METVISA&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Tokyo exacto con convector 42l 2 placas electricas 3100 w;1;505000;;;;;;EDTHEXCON42;;;TOKYO;7841175012930;;;43,10;45,00;61,50;29,82;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXCON42-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno industrial Progas 90*90cm a gas mod prp-900b;1;3159000;;;;;;GHP-PRP900B;;;PROGAS;7898466520407;;;117,00;70,00;110,00;225,23;;;3;;;;;;;;HORNO PIZZERO A GAS. ESTRUCTURA EXTERNA EN CHAPA DE ACERO CON PINTURA ANTICORROSIVA. LADRILLOS REFRACTARIOS. CABALLETE DESMONTABLE. PUERTA BASCULANTE EN VIDRIO TEMPLADO. TERMOMETRO CONTROLADOR DE TEMPERATURA. KIT PARA BAJA PRESIòN, 1 PARRILLA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHP-PRP900B.jpg;;;Marca:PROGAS&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Progas turbo elect 10band prp-2010en 380v50hz;1;16445000;;;;;;GHOPG-PRP2010EN;;;PROGAS;7898466528403;;;137,00;200,00;120,00;822,00;;;3;;;;;;;;HORNO TURBO ELECTRICO CONVECTOR. CAPACIDAD, 10 BANDEJAS DE 58X70 CMS. CAPACIDAD DE PRODUCCION, 60 KILOS/HORA. ESTRUCTURA EN CHAPA DE ACERO INOX CON PINTURA ANTICORROSIVA. FRENTE EN ACERO INOXIDABLE. PUERTA VISOR EN VIDRIO TEMPLADO. AISLAMIENTO TERMICO EN LANA BASALTICA. LLAVE ENCENDIDO/APAGADO. CONTROLADOR DIGITAL CON PROGRAMACION DE TIEMPO, TEMPERATURA, VAPOR.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHOPG-PRP2010EN.jpg;;;Marca:PROGAS&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Progas multiuso 7band 70kgs a gas prp-242n;1;8000000;;;;;;GHP-PRP242N;;;PROGAS;7898466530536;;;94,00;176,00;75,00;310,20;;;3;;;;;;;;HORNO MULTIUSO GIRATORIO. FUNCION, IDEAL PARA ASAR VARIOS TIPOS DE ALIMENTOS AL MISMO TIEMPO. CAPACIDAD, 70 KLS. 7 PARRILLAS DE 48 CMS DE DIAMETRO. ESTRUCTURA EXTERNA EN ACERO INOXIDABLE. ESTRUCTURA INTERNA AUTO-LIMPIANTE. GAVETA COLECTORA DE GRASA. RUEDAS PARA LOCOMOCIòN. VISORES LATERALES Y FRONTAL EN VIDRIO TEMPLADO. PUERTA TRASERA CON QUEMADORES INFRARROJOS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHP-PRP242N.jpg;;;Marca:PROGAS&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Tokyo full 30l con panel digital 1600w con timer;1;469000;;;;;;EDTHEFULL30;;;TOKYO;7841175009770;;;54,80;42,50;36,80;21,43;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEFULL30-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno Tokyo industrial assist 28l inoxidable 1600w resitencia adic halogena;1;661000;;;;;;GHCT-ASSIST;;;TOKYO INDUSTRIAL;7841175009800;;;57,50;43,50;39,00;24,39;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHCT-ASSIST-N.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno turbo electrico Metvisa fte.300 50hz-220v;1;14172000;;;;;;GHEM-FTE300TF;;;METVISA;7899511915575;;;131,00;202,00;114,00;754,17;;;3;;;;;;;;HORNO TURBO METVISAMODELO. FTE.300ELECTRICO10 BANDEJASDIMENSION BANDEJA, 580X700 MMCAPACIDAD, 300 PANESTIEMPO DE CALENTAMIENTO, 15 MIN.ESTRUCTURA EN ACERO INOXINCLUYE BASE P/ HORNO CON RUEDAS PARA MEJOR MOVILIDAD DEL EQUIPO.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHEM-FTE300TF.jpg;;;Marca:METVISA&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Tokyo xg 100l 2800w convector interior antiadherente;1;1064000;;;;;;EDTHEXG100A;;;TOKYO;7841175009794;;;77,80;53,60;53,30;55,57;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXG100A-N.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno turbo electrico Metvisa fte.150 5 bandejas 50hz-220v;1;10691000;;;;;;GHEM-FTE150TF;;;METVISA;7899511907921;;;114,00;120,00;136,00;465,12;;;3;;;;;;;;HORNO TURBO METVISAMODELO, FTE.150ELECTRICO5 BANDEJASCAPACIDAD, 150 PANESTIEMPO DE CALENTAMIENTO, 10 MIN.DIMENSION DE LA BANDEJA, 580X700.INCLUYE BASE P/ HORNO CON RUEDAS P/ MEJOR MOVILIDAD DEL EQUIPO.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHEM-FTE150TF.jpg;;;Marca:METVISA&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Tokyo xg 60l 2 placas electricas 2200w convector;1;701000;;;;;;EDTHEXG602P;;;TOKYO;7841175009756;;;67,50;48,50;48,50;39,69;;;3;;;;;;;;HORNO 60 LTS CON PLACAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTHEXG602P.jpg;;;Marca:TOKYO&Producto:HORNOS DE MESA&Segmento:COCCION&Vendedor:Sara Comercial;;
;Horno turbo electrico Venancio 10band 380v/750 mod ftde10/fcdet10;1;13468000;;;;;;GHVFCDET10-NV;;;VENANCIO;GHVFCDET10-NV;;;115,00;201,00;120,00;693,45;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHVFCDET10-NV.jpg;;;Marca:VENANCIO&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Venancio mod firi90/fir90 roma pintado;1;2440000;;;;;;GHV-FIR90;;;VENANCIO;;;;79,00;67,00;113,00;149,53;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHV-FIR90.jpg;;;Marca:VENANCIO&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Horno Venancio mod firi110/fir110 roma pintado;1;3336000;;;;;;GHV-FIR110;;;VENANCIO;;;;112,00;71,00;140,00;278,32;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GHV-FIR110.jpg;;;Marca:VENANCIO&Producto:HORNOS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Kit 6piezas Kitchenaid mod kpexta estrusoras gourmet press;1;1722000;;;;;;GK-KPEXTA;;;KITCHENAID;883049140162;;;34,00;23,00;47,00;9,19;;;3;;;;;;;;PRENSA PARA PASTA CON SEIS DISCOS INTERCAMBIABLES, PARA CREAR FRESCAS HEBRAS DE ESPAGUETI O BUCATINI, ASí COMO PASTAS CORTAS COMO RIGATONI, FUSILLI, MACARRONES GRANDES O PEQUEñOS.COMPATIBLE CON BATIDORAS KITCHENAID;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GK-KPEXTA.jpg;;;Marca:KITCHENAID&Producto:PEQUE�OS ELECTRODOMESTICOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Kit cortador de pelo Remington mod tlg100 12pzas;1;118000;;;;;;EDRKCTLG100;;;REMINGTON;074590523942;;;14,30;8,50;23,50;1,30;;;3;;;;;;;;2 PEINES GUíA, DE PELO CORTO Y LARGO PLAZO. 2 BATERíAS. PINZAS. TIJERAS. CORTA UñAS. CEPILLO DE DIENTES. ESTUCHE PARA CEPILLO DE DIENTE. LIMA DE UñAS. ACEITE LUBRICANTE.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRKCTLG100.jpg;;;Marca:REMINGTON&Producto:CUIDADO PERSONAL&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;Kit de instalacion p/aire vrf mod afg-008;1;298000;;;;;;AARV4-KIT00B;;;TOKYO;7841175011131;;;1,00;1,00;1,00;0,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT00B.jpg;;;Marca:TOKYO&Producto:KITS DE INSTALACION VRF&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Kit de apilamiento torre de lavado Tokyo lavfc80-sec80c;1;593000;;;;;;KITLAVSEC;;;TOKYO;7841175011612;;;67,50;69,50;11,30;13,25;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/KITLAV-SEC.jpg;;;Marca:TOKYO&Producto:LAVARROPAS SUPERAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Kit de instalacion p/aire vrf mod afg-34b;1;743000;;;;;;AARV4-KIT34B;;;TOKYO;7841175013517;;;1,00;1,00;1,00;0,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT34B.jpg;;;Marca:TOKYO&Producto:ACCESORIOS CLIMATIZACION&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Kit de instalacion p/aire vrf mod afg-12b;1;393000;;;;;;AARV4-KIT12B;;;TOKYO;7841175011124;;;1,00;1,00;1,00;0,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT12B.jpg;;;Marca:TOKYO&Producto:KITS DE INSTALACION VRF&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Kit de instalacion p/aire vrf mod afg-50b;1;1949000;;;;;;AARV4-KIT50B;;;TOKYO;7841175013500;;;1,00;1,00;1,00;0,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV4-KIT50B.jpg;;;Marca:TOKYO&Producto:ACCESORIOS CLIMATIZACION&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Kit de limpieza Robot coupe kit de nettoyage;1;645000;;;;;;GKRC-N39881;;;ROBOT COUPE;;;;23,00;13,00;23,00;96,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GKRC-N39881.jpg;;;Marca:ROBOT COUPE&Producto:ACCESORIOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Kit Remington 5 en 1 para vello facial mod pg181;1;104000;;;;;;EDRKAPG181;;;REMINGTON;074590543797;;;2,99;14,50;27,39;1,41;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRKAPG181.jpg;;;Marca:REMINGTON&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;Lavarropas Arno lavete 7kgs carga superior;1;716000;;;;;;EDALAV7K;;;ARNO;7797003956382;;;51,10;91,60;53,70;62,84;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALAV7K.jpg;;;Marca:ARNO&Producto:LAVARROPAS SEMIAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Lavarropas Arno lavete eco ml80 11kg 400w;1;830000;;;;;;EDALML80;;;ARNO;7895500726054;;;55,40;52,00;95,50;136,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALML80.jpg;;;Marca:ARNO&Producto:LAVARROPAS SEMIAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Lavarropas Arno lavete extreme ml90 11kg 400w func extra;1;830000;;;;;;EDALML90;;;ARNO;7895500726092;;;55,40;52,00;95,50;136,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDALML90.jpg;;;Marca:ARNO&Producto:LAVARROPAS SEMIAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Lavarropas automatica Maytag mod mat20mnagw 7.7kgs 220-240v/50hz;1;12094000;;;;;;EDMYLA20MNAGW;;;MAYTAG;883049400426;;;73,10;113,40;78,20;162,06;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMYLA20MNAGW-N.jpg;;;Marca:MAYTAG&Producto:LAVARROPAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Lavarropas mas secarropas Maytag mod mle22pnagw 9kgs 1000rpm;1;28856000;;;;;;EDMYLAS22PNAGW;;;MAYTAG;883049433578;;;85,90;73,66;193,04;305,36;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMYLAS22PNAGW-N.jpg;;;Marca:MAYTAG&Producto:LAVARROPAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Lavarropas automatica Tokyo cecilia mas 8kg 1200rpm;1;2147000;;;;;;EDTLSKCECILIAMAS8;;;TOKYO;7841175012428;;;65,70;88,50;56,50;82,13;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLSKCECILIAMAS8-N.jpg;;;Marca:TOKYO&Producto:LAVARROPAS SUPERAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Lavarropas Maytag mod ews-60m2 cap (lb/kg) 60/25 483 rpm 50hz;1;68871000;;;;;;EDMYLA-EWS60M2;;;MAYTAG;NOT EAN CODE;;;90,00;150,00;100,00;394,63;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDMYLA-EWS60M2.jpg;;;Marca:MAYTAG&Producto:LAVARROPAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Lavarropas semiautomatica Tokyo viva 7kg;1;577000;;;;;;EDTLAVIVA7;;;TOKYO;7896518513179;;;49,00;91,10;54,10;60,37;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLAVIVA7.png;;;Marca:TOKYO&Producto:LAVARROPAS SEMIAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Lavarropas semiautomatica Tokyo lavamax 13kg con sistema de drenaje;1;776000;;;;;;EDTLAVAMAX13;;;TOKYO;7896518504580;;;97,40;55,80;60,80;82,61;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLAVAMAX13.jpg;;;Marca:TOKYO&Producto:LAVARROPAS SEMIAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Lavarropas semiautomatica Tokyo mod viva 4kgs 220v 50hz;1;505000;;;;;;EDTLAVIVA4;;;TOKYO;7896518513186;;;54,00;92,00;58,00;72,04;;;3;;;;;;;;LAVARROPAS SEMIAUTOMáTICO VIVA 4 KG;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLAVIVA4.png;;;Marca:TOKYO&Producto:LAVARROPAS SEMIAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
;Lavarropas Tokyo automatica carga superior clean hiline 12kgs 220v/50hz;1;2212000;;;;;;EDTLMTOK12CHILINE;;;TOKYO;7841175013401;;;66,00;106,50;68,50;120,37;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTLMTOK12CHILINE-N.jpg;;;Marca:TOKYO&Producto:LAVARROPAS SUPERAUTOMATICO&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial;;
